committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752630,23,5EBA35D731197D643FB,1239047,PAC,POLITICAL ACTION COMMITTEE,C00305318,C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,MD,BLUE DOG POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-05-23 00:00:00,3000.00,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:27.746,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,GAITHERSBURG,20883,CONTRIBUTIONS,,2018,SB,4061920181570820701,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752630,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752632,23,78F5FEB608C2E37D1F7,1239047,CCM,CAMPAIGN COMMITTEE,C00349217,C00349217,CARPER FOR SENATE,DE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,2018-05-23 00:00:00,3000.00,S,SENATE,,S8DE00079,"CARPER, THOMAS RICHARD",THOMAS,CARPER,RICHARD,,,DE,DELAWARE,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:24.804,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,WILMINGTON,19805,CONTRIBUTIONS,,2018,SB,4061920181570820709,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752632,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752647,23,45A9F9049D8965196B0,1239047,CCM,CAMPAIGN COMMITTEE,C00301838,C00301838,STEVE CHABOT FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,2018-05-23 00:00:00,3000.00,H,HOUSE,01,H8OH01043,"CHABOT, STEVEN JOSEPH",STEVEN,CHABOT,JOSEPH,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:18.491,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,CINCINNATI,45211,CONTRIBUTIONS,,2018,SB,4061920181570820803,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752647,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799485,23,181AEDC6E6C92BA13A5,1173068,CCM,CAMPAIGN COMMITTEE,C00393629,C00393629,MCHENRY FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-06-28 00:00:00,3000.00,H,HOUSE,10,H4NC10047,"MCHENRY, PATRICK TIMOTHY",PATRICK,MCHENRY,TIMOTHY,,,NC,NORTH CAROLINA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:54.358,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,GASTONIA,280532165,CONTRIBUTIONS,,2018,SB,4072020171426296807,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799485,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736205,23,6D0825B8111608938AD,1182049,CCM,CAMPAIGN COMMITTEE,C00331769,C00331769,BARBARA LEE FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-08-30 00:00:00,3000.00,H,HOUSE,13,H8CA09060,"LEE, BARBARA JEAN",BARBARA,LEE,JEAN,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:58.185,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,OAKLAND,94621,CONTRIBUTIONS,,2018,SB,4091520171455560178,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736205,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736212,29,404701DBC79009B06E8,1182049,COM,OTHER COMMITTEE,,,CITIZENS FOR JOHN CULLERTON FOR STATE SENATE,IL,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-31 00:00:00,3000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:54.99,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,CHICAGO,60602,OTHER,,2018,SB,4091520171455560222,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736212,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736215,29,13E7DDB719B93FF0FB7,1182049,COM,OTHER COMMITTEE,,,FRIENDS OF MICHAEL J. MADIGAN,IL,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-31 00:00:00,3000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:50.366,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,CHICAGO,60654,OTHER,,2018,SB,4091520171455560238,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736215,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855698,23,518AD37D36CDA34B525,1188842,CCM,CAMPAIGN COMMITTEE,C00370056,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-25 00:00:00,3000.00,H,HOUSE,22,H8CA20059,"NUNES, DEVIN G.",DEVIN,NUNES,G.,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:49.725,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,VISALIA,932906545,CONTRIBUTIONS,,2018,SB,4102020171458777416,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855698,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855699,23,546C5E8AE5272A0B745,1188842,CCM,CAMPAIGN COMMITTEE,C00436386,C00436386,FRIENDS OF JOHN BARRASSO,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,3000.00,S,SENATE,,S6WY00068,"BARRASSO, JOHN ANTHONY",JOHN,BARRASSO,ANTHONY,,,WY,WYOMING,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:55.966,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,CASPER,82605,CONTRIBUTIONS,,2018,SB,4102020171458777424,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855699,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855700,23,B9BD333D991BBB1B482,1188842,CCM,CAMPAIGN COMMITTEE,C00541862,C00541862,JASON SMITH FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,3000.00,H,HOUSE,08,H4MO08162,"SMITH, JASON THOMAS",JASON,SMITH,THOMAS,,,MO,MISSOURI,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:02.99,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,CAPE GIRARDEAU,637021324,CONTRIBUTIONS,,2018,SB,4102020171458777432,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855700,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855703,23,3BE6494B938841777BC,1188842,CCM,CAMPAIGN COMMITTEE,C00392688,C00392688,"MCCAUL FOR CONGRESS, INC",TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-25 00:00:00,3000.00,H,HOUSE,10,H4TX10093,"MCCAUL, MICHAEL THOMAS SR.",MICHAEL,MCCAUL,THOMAS,,SR.,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:49.725,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,AUSTIN,787012514,CONTRIBUTIONS,,2018,SB,4102020171458777446,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855703,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855704,23,E9767D25B4D14D3A77B,1188842,CCM,CAMPAIGN COMMITTEE,C00303305,C00303305,PETE SESSIONS FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,3000.00,H,HOUSE,32,H2TX03126,"SESSIONS, PETER ANDERSON",PETER,SESSIONS,ANDERSON,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:51.185,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,DALLAS,753823047,CONTRIBUTIONS,,2018,SB,4102020171458777452,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855704,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855706,23,008D41910D3369B24AC,1188842,CCM,CAMPAIGN COMMITTEE,C00441352,C00441352,STIVERS FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,3000.00,H,HOUSE,15,H8OH15076,"STIVERS, STEVE",STEVE,STIVERS,,,,OH,OHIO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:49.725,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,COLUMBUS,432208113,CONTRIBUTIONS,,2018,SB,4102020171458777468,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855706,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M11,201711179086715962,29,54EC6FDCB5CFC1BA8A1,1191544,COM,OTHER COMMITTEE,,,TECHNET POLITICAL ACTION COMMITTEE,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-10-06 00:00:00,3000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-11-18 01:52:22.685,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4111720171464090707,BURLINGAME,94010,OTHER,,2018,SB,4111720171465474724,http://docquery.fec.gov/cgi-bin/fecimg/?201711179086715962,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799481,23,5157A2F85637C5D0CF1,1173068,CCM,CAMPAIGN COMMITTEE,C00397737,C00397737,FRIENDS OF DAVE REICHERT,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-06-28 00:00:00,3500.00,H,HOUSE,08,H4WA08071,"REICHERT, DAVID GEORGE",DAVID,REICHERT,GEORGE,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:57.009,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,ISSAQUAH,98027,CONTRIBUTIONS,,2018,SB,4072020171426296785,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799481,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799483,23,70ECA0FB2D2D4E5C71A,1173068,CCM,CAMPAIGN COMMITTEE,C00545467,C00545467,HURD FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-06-28 00:00:00,3500.00,H,HOUSE,23,H0TX23086,"HURD, WILLIAM B.",WILLIAM,HURD,B.,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:45.228,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,SAN ANTONIO,78245,CONTRIBUTIONS,,2018,SB,4072020171426296795,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799483,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855695,23,589549F90C7CB4394A2,1188842,CCM,CAMPAIGN COMMITTEE,C00461822,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",TN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,3500.00,H,HOUSE,03,H0TN03254,"FLEISCHMANN, CHARLES J.",CHARLES,FLEISCHMANN,J.,,,TN,TENNESSEE,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:51.184,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,CHATTANOOGA,37401,CONTRIBUTIONS,,2018,SB,4102020171458777400,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855695,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420236,23,C0EA63992712BF665E3,1225929,CCM,CAMPAIGN COMMITTEE,C00431353,C00431353,KLOBUCHAR FOR MINNESOTA,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,2018-03-19 00:00:00,4000.00,S,SENATE,,S6MN00267,"KLOBUCHAR, AMY JEAN",AMY,KLOBUCHAR,JEAN,,,MN,MINNESOTA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:37:02.001,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,ST PAUL,55104,CONTRIBUTIONS,,2018,SB,4042520181526595407,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420236,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420246,29,01FF40EA66EBD77BB5C,1225929,COM,OTHER COMMITTEE,,,EVAN LOW FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-03-08 00:00:00,4000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:37:02.001,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,SACRAMENTO,95814,OTHER,,2018,SB,4042520181526595465,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420246,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011836,23,C0AFD45AADBF270F0BF,1163027,CCM,CAMPAIGN COMMITTEE,C00505552,C00505552,HEIDI FOR SENATE,ND,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-04-05 00:00:00,4000.00,S,SENATE,,S2ND00099,"HEITKAMP, HEIDI",HEIDI,HEITKAMP,,,,ND,NORTH DAKOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,BISMARCK,585021577,CONTRIBUTIONS,,2018,SB,4051820171405196475,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011836,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011838,23,C6D436E5245AA035597,1163027,CCM,CAMPAIGN COMMITTEE,C00226522,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-04-27 00:00:00,4000.00,H,HOUSE,01,H8MA02041,"NEAL, RICHARD EDMUND",RICHARD,NEAL,EDMUND,,,MA,MASSACHUSETTS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,SPRINGFIELD,01108,CONTRIBUTIONS,,2018,SB,4051820171405196491,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011838,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011842,29,0AE7CBD04745CD18899,1163027,COM,OTHER COMMITTEE,,,EVAN LOW FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-04-13 00:00:00,4000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,SACRAMENTO,95814,OTHER,,2018,SB,4051820171405196503,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011842,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M6,201706199061015231,29,E8E360790626EE8C150,1166502,COM,OTHER COMMITTEE,,,IAN CALDERON FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-05-16 00:00:00,4000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-20 03:35:53.207,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920171410147077,SACRAMENTO,95814,OTHER,,2018,SB,4061920171410186084,http://docquery.fec.gov/cgi-bin/fecimg/?201706199061015231,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799478,23,F1B467564D0336ECCAE,1173068,CCM,CAMPAIGN COMMITTEE,C00304709,C00304709,ADAM SMITH FOR CONGRESS COMMITTEE,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-06-12 00:00:00,4000.00,H,HOUSE,09,H6WA09025,"SMITH, ADAM",ADAM,SMITH,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:54.357,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,RENTON,98057,CONTRIBUTIONS,,2018,SB,4072020171426296767,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799478,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M8,201708179070383152,29,898C1DF5BA6E763DE0B,1179431,COM,OTHER COMMITTEE,,,MARC BERMAN FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-07-07 00:00:00,4000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-18 11:17:08.57,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4081720171447565612,SACRAMENTO,95814,OTHER,,2018,SB,4081720171447576582,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070383152,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736211,29,D48365D71D690F5358A,1182049,COM,OTHER COMMITTEE,,,CHAD MAYES FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-31 00:00:00,4000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:53.894,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,SACRAMENTO,95814,OTHER,,2018,SB,4091520171455560214,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736211,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736218,29,FCF0B13FEF17D5EE503,1182049,COM,OTHER COMMITTEE,,,PAT BATES FOR SENATE 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-31 00:00:00,4000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:51.714,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,SACRAMENTO,95814,OTHER,,2018,SB,4091520171455560258,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736218,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606133,23,BB142D1C95D9F23B692,1199603,PAC,POLITICAL ACTION COMMITTEE,C00542027,C00542027,BIG SKY OPPORTUNITY PAC,MT,BIG SKY OPPORTUNITY PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-20 00:00:00,5000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:14.459,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,HELENA,59624,CONTRIBUTIONS,,2018,SB,4012420181503167216,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606133,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606134,23,BC7C4073E4F25517EAD,1199603,COM,OTHER COMMITTEE,C00651513,C00651513,CANTWELL VICTORY 2018,WA,CANTWELL VICTORY 2018,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-07 00:00:00,5000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:50.322,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,SEATTLE,98104,CONTRIBUTIONS,,2018,SB,4012420181503167224,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606134,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606139,23,56E96C5941A335C9A85,1199603,PAC,POLITICAL ACTION COMMITTEE,C00471607,C00471607,HELLERHIGHWATER PAC,NV,HELLERHIGHWATER PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-20 00:00:00,5000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:49.231,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,LAS VEGAS,89137,CONTRIBUTIONS,,2018,SB,4012420181503167252,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606139,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606145,23,133568990D83B0D3B7F,1199603,PAC,POLITICAL ACTION COMMITTEE,C00235572,C00235572,OPPORTUNITY AND RESPONSIBILITY RESTORED IN OUR NATION PAC,DC,OPPORTUNITY AND RESPONSIBILITY RESTORED IN OUR NATION PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-20 00:00:00,5000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:02.991,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,WASHINGTON,20027,CONTRIBUTIONS,,2018,SB,4012420181503167290,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606145,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606149,23,7AB1554521BCC5FC780,1199603,CCM,CAMPAIGN COMMITTEE,C00394957,C00394957,SCALISE FOR CONGRESS,LA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,5000.00,H,HOUSE,01,H0LA01087,"SCALISE, STEPHEN JOSEPH",STEPHEN,SCALISE,JOSEPH,,,LA,LOUISIANA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:08.235,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,JEFFERSON,701833219,CONTRIBUTIONS,,2018,SB,4012420181503167310,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606149,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606153,23,D7F8FBD96E006F36660,1199603,CCM,CAMPAIGN COMMITTEE,C00369033,C00369033,TEXANS FOR SENATOR JOHN CORNYN INC,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,2017-12-20 00:00:00,5000.00,S,SENATE,,S2TX00106,"CORNYN, JOHN III",JOHN,CORNYN,,,III,TX,TEXAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:17.585,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,AUSTIN,78711,CONTRIBUTIONS,,2018,SB,4012420181503167334,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606153,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
